date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:28%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/team)
14:39:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:29%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/team)
14:39:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:29%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/team)
14:39:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:29%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/team)
14:39:28	40616/40616	---M--	200	added ('OK')	image/png	etag:%22afc9bcfe1906fdf890c550ee95f66f57%22	https://demo.tailadmin.com/src/images/team/team-01.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-01.png	(from https://demo.tailadmin.com/team)
14:39:28	27531/27531	---M--	200	added ('OK')	image/png	etag:%229a24676c247220146c064acb5a6a9fef%22	https://demo.tailadmin.com/src/images/team/team-02.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-02.png	(from https://demo.tailadmin.com/team)
14:39:29	21148/21148	---M--	200	added ('OK')	image/png	etag:%222f9e838848a31285b3b9e26a0e1029de%22	https://demo.tailadmin.com/src/images/team/team-03.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-03.png	(from https://demo.tailadmin.com/team)
14:39:29	24940/24940	---M--	200	added ('OK')	image/png	etag:%223a63301bbf3f3b000399fa68ab3eb494%22	https://demo.tailadmin.com/src/images/team/team-04.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-04.png	(from https://demo.tailadmin.com/team)
14:39:29	22778/22778	---M--	200	added ('OK')	image/png	etag:%22dad7d1c042410a6d4ec6c2d1158ca869%22	https://demo.tailadmin.com/src/images/team/team-05.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-05.png	(from https://demo.tailadmin.com/team)
14:39:30	23500/23500	---M--	200	added ('OK')	image/png	etag:%22e5f97eb62f5c6adbf7f4f23c59c90099%22	https://demo.tailadmin.com/src/images/team/team-06.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-06.png	(from https://demo.tailadmin.com/team)
14:39:30	22778/22778	---M--	200	added ('OK')	image/png	etag:%22dad7d1c042410a6d4ec6c2d1158ca869%22	https://demo.tailadmin.com/src/images/team/team-07.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-07.png	(from https://demo.tailadmin.com/team)
14:39:30	24234/24234	---M--	200	added ('OK')	image/png	etag:%22855c65d468015d07d4939e11b85c5460%22	https://demo.tailadmin.com/src/images/team/team-08.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/team/team-08.png	(from https://demo.tailadmin.com/team)
14:39:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:32%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/terms-conditions)
14:39:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:33%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/terms-conditions)
14:39:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:33%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/terms-conditions)
14:39:31	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:33%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/terms-conditions)
14:39:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:33%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/mail-success)
14:39:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:34%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/mail-success)
14:39:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:34%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/mail-success)
14:39:32	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:34%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/mail-success)
14:39:33	57900/57900	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22958a301ab3b6a975b8aaf27f077a4c85%22	https://demo.tailadmin.com/src/images/illustration/illustration-02.svg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/illustration/illustration-02.svg	(from https://demo.tailadmin.com/mail-success)
14:39:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:35%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/mail-success)
14:39:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:35%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/messages)
14:39:33	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:35%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/messages)
14:39:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:35%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/messages)
14:39:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:36%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/messages)
14:39:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:36%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/inbox)
14:39:34	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:36%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/inbox)
14:39:35	0/0	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:36%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/inbox)
14:39:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:37%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/inbox)
14:39:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:37%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoice)
14:39:35	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:37%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoice)
14:39:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:38%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoice)
14:39:36	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:38%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/invoice)
14:39:37	35061/35061	---M--	200	added ('OK')	image/png	etag:%221398423b96d55b0567db324d7c6a5ff7%22	https://demo.tailadmin.com/src/images/product/product-thumb.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/product/product-thumb.png	(from https://demo.tailadmin.com/invoice)
14:39:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:39%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-chart)
14:39:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:39%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-chart)
14:39:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:39%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-chart)
14:39:37	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:39%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-chart)
14:39:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:40%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/advanced-chart)
14:39:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:40%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/advanced-chart)
14:39:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:40%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/advanced-chart)
14:39:38	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:40%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/advanced-chart)
14:39:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:41%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/accordion)
14:39:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:41%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/accordion)
14:39:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:41%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/accordion)
14:39:39	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:41%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/accordion)
14:39:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:42%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/alerts)
14:39:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:42%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/alerts)
14:39:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:42%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/alerts)
14:39:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:42%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/alerts)
14:39:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:43%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/avatars)
14:39:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:43%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/avatars)
14:39:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:43%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/avatars)
14:39:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:43%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/avatars)
14:39:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:44%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/badge)
14:39:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:44%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/badge)
14:39:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:44%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/badge)
14:39:42	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:44%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/badge)
14:39:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:45%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:45%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:45%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:43	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:45%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:46%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:46%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:46%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/breadcrumb)
14:39:44	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:46%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons)
14:39:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:46%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons)
14:39:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:47%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons)
14:39:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:47%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons)
14:39:45	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:47%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons-group)
14:39:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:48%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons-group)
14:39:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:48%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons-group)
14:39:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:48%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/buttons-group)
14:39:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:49%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/cards)
14:39:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:49%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/cards)
14:39:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:49%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/cards)
14:39:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:49%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/cards)
14:39:48	11561/11561	---M--	200	added ('OK')	image/png	etag:%2260a9b726ade6165dee873cebc87182a7%22	https://demo.tailadmin.com/src/images/user/user-11.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-11.png	(from https://demo.tailadmin.com/cards)
14:39:49	411518/411518	---M--	200	added ('OK')	image/png	etag:%228bbcf6218d14983b4fe0bff445c0cace%22	https://demo.tailadmin.com/src/images/cards/cards-01.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-01.png	(from https://demo.tailadmin.com/cards)
14:39:49	14426/14426	---M--	200	added ('OK')	image/png	etag:%22ba517253f9edc8717dd8b20532c6aebb%22	https://demo.tailadmin.com/src/images/user/user-12.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-12.png	(from https://demo.tailadmin.com/cards)
14:39:50	467942/467942	---M--	200	added ('OK')	image/png	etag:%22dd37f6aaf7a3cce1cfa958f5872807ec%22	https://demo.tailadmin.com/src/images/cards/cards-02.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-02.png	(from https://demo.tailadmin.com/cards)
14:39:50	7712/7712	---M--	200	added ('OK')	image/png	etag:%22b568b0028143fa5526c64a2311fe58b6%22	https://demo.tailadmin.com/src/images/user/user-13.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/user/user-13.png	(from https://demo.tailadmin.com/cards)
14:39:51	401625/401625	---M--	200	added ('OK')	image/png	etag:%2209bde28f0199857331d07f77a4e8b48e%22	https://demo.tailadmin.com/src/images/cards/cards-03.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-03.png	(from https://demo.tailadmin.com/cards)
14:39:51	262616/262616	---M--	200	added ('OK')	image/png	etag:%220b56a7d4d245ebb50a4dd5b4973a1b94%22	https://demo.tailadmin.com/src/images/cards/cards-04.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-04.png	(from https://demo.tailadmin.com/cards)
14:39:52	411521/411521	---M--	200	added ('OK')	image/png	etag:%22303b9a4c26eb7d84846f075f45ebe297%22	https://demo.tailadmin.com/src/images/cards/cards-05.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-05.png	(from https://demo.tailadmin.com/cards)
14:39:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:54%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/carousel)
14:39:52	437504/437504	---M--	200	added ('OK')	image/png	etag:%226c368d030d84e3ba907a7eea556a7eca%22	https://demo.tailadmin.com/src/images/cards/cards-06.png	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/cards/cards-06.png	(from https://demo.tailadmin.com/cards)
14:39:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:54%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/carousel)
14:39:52	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:54%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/carousel)
14:39:53	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:55%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/carousel)
14:39:54	294554/294554	---M--	200	added ('OK')	image/jpeg	etag:%2257b7517629537d9c9ac8fcbaeca3cb4b%22	https://demo.tailadmin.com/src/images/carousel/carousel-01.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/carousel/carousel-01.jpg	(from https://demo.tailadmin.com/carousel)
14:39:54	639429/639429	---M--	200	added ('OK')	image/jpeg	etag:%2226cca81315e4e684ea628d97af18dada%22	https://demo.tailadmin.com/src/images/carousel/carousel-02.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/carousel/carousel-02.jpg	(from https://demo.tailadmin.com/carousel)
14:39:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:57%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/dropdowns)
14:39:55	444976/444976	---M--	200	added ('OK')	image/jpeg	etag:%2265af443df08bf070974224189dfe67d8%22	https://demo.tailadmin.com/src/images/carousel/carousel-03.jpg	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/src/images/carousel/carousel-03.jpg	(from https://demo.tailadmin.com/carousel)
14:39:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2029%20Jan%202025%2007:39:57%20GMT	https://demo.tailadmin.com/index.html	C:/bahan%20project/dashboard-admin-tailwind/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/dropdowns)
